plant	year	Electricity	SO2	NOx	Capital_Stock	Employees	Heat_coal	Heat_oil	Heat_gas	CAAP1
3297	90	10305.6403486924	92.3204657534247	43.7428916562889	608685584.416664	92.2727272727273	29495.5848209215	203.274757542217	0	0.545454545454545
3497	90	18019.3479452055	158.591419676214	51.8873823163138	857111665.177947	220.545454545455	56939.3982186799	0	852.280089912827	0.545454545454545
3644	90	3052.31457036115	13.4445529265255	10.7318630136986	263851061.588634	97.5454545454545	9889.65114570361	10.943798256538	0	0.545454545454545
3775	90	10706.6874221669	57.0098480697385	43.6927198007472	763145940.645038	173.636363636364	29106.6756224159	29.079865581071	0	0.545454545454545
3776	90	3397.17110834371	23.9879352428394	13.3464557907846	612697086.32628	130	10550.7000134496	97.6797300059776	0	0.545454545454545
3788	90	5960.74445828144	37.1585678704857	18.393496886675	866506053.793902	197.181818181818	18306.3253061021	145.129357826152	0	0.545454545454545
3796	90	3118.08642590286	21.8228542963885	13.9746799501868	429747683.057063	128.818181818182	9255.14934744707	32.065404732254	0	0.545454545454545
3936	90	3384.06575342466	19.9275666251557	15.0397907845579	634142809.717829	138.545454545455	9686.74741270237	22.189042260523	0	0.545454545454545
3945	90	951.888418430884	8.42224906600249	5.3907795765878	362031209.607552	79.7272727272727	3489.68406425903	13.3882924034869	0	0.545454545454545
3946	90	2386.98505603985	26.5910759651308	15.8585056039851	390207270.857249	72.0909090909091	7230.74345105853	13.9015815691158	3.25473175591532	0.545454545454545
3947	90	12830.7290161893	399.752665006227	84.657200498132	819936943.321497	236.090909090909	35897.962362142	16.7534644079701	0	0.545454545454545
3948	90	18989.6079701121	193.801890410959	79.3997534246575	1542959195.00187	252.454545454545	53883.4844677459	260.138524569863	0	0.545454545454545
4054	90	2860.72801992528	26.9052204234122	19.0406824408468	237269596.784818	62.6363636363636	8546.02485031133	3.93574266351183	0	0.545454545454545
4072	90	3837.21843088418	57.0646151930261	21.3160149439601	569041437.982832	154	12458.3935138232	26.4999183063512	154.019375591532	0.545454545454545
4158	90	14938.3337484433	64.0753773349938	89.7549290161893	1014622146.41913	257.363636363636	48303.5121265255	62.1119597514321	0	0.545454545454545
4162	90	11925.303113325	54.9052826899128	47.9683337484433	843728497.069098	215	35980.2162141968	25.3735334450809	87.6456490660025	0.545454545454545
6002	90	28307.9584059776	121.121118306351	85.3596338729763	2591142988.41579	403.909090909091	77967.8062784558	170.416469393275	1171.23091631382	0.545454545454545
6004	90	20344.1153175592	325.442316313823	71.8201220423412	1890872481.23405	247.636363636364	58924.8104044832	221.013759900374	21.0667123287671	0.545454545454545
6016	90	5487.82191780822	23.4588792029888	20.345100871731	728047275.570308	127.545454545455	16206.1278266501	24.7732757424657	0	0.545454545454545
6017	90	12264.4732254047	54.6752552926526	29.262296388543	1577014442.48967	238.636363636364	36813.2182381071	113.497323561146	0	0.545454545454545
6095	90	14886.7100871731	55.5589315068493	59.0284433374844	1022468919.12442	217.909090909091	44286.9327900374	45.901222188792	0	0.545454545454545
6139	90	21219.7066002491	83.2662141967621	119.930515566625	984828336.245789	131.181818181818	64465.8096782067	124.184428393524	0	0.545454545454545
6146	90	42208.1676214197	166.115095890411	124.363922789539	2050175585.22179	575.181818181818	135594.073072478	261.398878206725	0	0.545454545454545
6147	90	31474.7158156912	181.613823163138	111.685544209215	1508813860.07069	427.272727272727	101442.302784558	334.032935491905	0	0.545454545454545
6155	90	15598.8727272727	138.039103362391	54.278102117061	1133006672.05132	237.545454545455	44817.4387536737	52.0339307596513	0	0.545454545454545
6178	90	11311.5354919054	38.6231681195517	35.3478306351183	599178223.531673	107.181818181818	31801.4954435865	25.8769424009963	0	0.545454545454545
6193	90	19687.599750934	67.9814769613948	76.8735541718555	895047766.235525	148.636363636364	56703.0404179327	0	172.396917559153	0.545454545454545
6248	90	8430.14894146949	35.9017708592777	54.31999501868	915044517.593232	117.363636363636	26315.5219038605	76.5527652403487	49.4815334993773	0.545454545454545
6264	90	18923.0938978829	92.1756612702366	55.0919850560399	1436563844.03659	241.454545454545	51354.107992528	171.102815275218	0	0.545454545454545
8042	90	33454.1459526775	214.028871731009	134.376381070984	1265109051.3395	178.545454545455	88292.7215227895	104.4775354401	0	0.545454545454545
8102	90	36412.9594022416	920.709270236613	174.138201743462	2234348051.38096	384.090909090909	103740.226308842	163.839773884932	0	0.545454545454545
8226	90	9131.24483188045	109.975183063512	24.8747671232877	804999486.56768	153.818181818182	26166.4375048568	12.6358123068493	149.765389788294	0.545454545454545
